Symbol,ShortName,EndDate,IndustryName,IndustryCode
507,珠海港,2015-12-31,水上运输业,G55
507,珠海港,2016-12-31,水上运输业,G55
507,珠海港,2017-12-31,水上运输业,G55
507,珠海港,2018-12-31,水上运输业,G55
507,珠海港,2019-12-31,水上运输业,G55
507,珠海港,2020-12-31,水上运输业,G55
507,珠海港,2021-12-31,水上运输业,G55
507,珠海港,2022-12-31,水上运输业,G55
507,珠海港,2023-12-31,水上运输业,G55
507,珠海港,2024-12-31,水上运输业,G55
509,S*ST 华塑,2010-12-31,渔业,A07
509,SST 华塑,2011-12-31,塑料制造业,C49
509,SST 华塑,2012-12-31,橡胶和塑料制品业,C29
509,*ST 华塑,2013-12-31,橡胶和塑料制品业,C29
509,华塑控股,2014-12-31,橡胶和塑料制品业,C29
509,华塑控股,2015-12-31,橡胶和塑料制品业,C29
509,华塑控股,2016-12-31,橡胶和塑料制品业,C29
509,华塑控股,2017-12-31,橡胶和塑料制品业,C29
509,华塑控股,2018-12-31,橡胶和塑料制品业,C29
509,华塑控股,2019-12-31,橡胶和塑料制品业,C29
509,*ST 华塑,2020-12-31,橡胶和塑料制品业,C29
509,*ST 华塑,2021-12-31,卫生,Q83
509,华塑控股,2022-12-31,卫生,Q83
509,华塑控股,2023-12-31,卫生,Q83
509,华塑控股,2024-12-31,计算机、通信和其他电子设备制造业,C39
509,华塑控股,2025-12-31,计算机、通信和其他电子设备制造业,C39
510,金路集团,2010-12-31,合成材料制造业,C4350
510,金路集团,2011-12-31,合成材料制造业,C4350
510,金路集团,2012-12-31,化学原料及化学制品制造业,C26
510,金路集团,2013-12-31,化学原料及化学制品制造业,C26
510,金路集团,2014-12-31,化学原料及化学制品制造业,C26
510,*ST 金路,2015-12-31,化学原料及化学制品制造业,C26
510,金路集团,2016-12-31,化学原料及化学制品制造业,C26
510,金路集团,2017-12-31,化学原料及化学制品制造业,C26
510,金路集团,2018-12-31,化学原料及化学制品制造业,C26
510,新金路,2019-12-31,化学原料及化学制品制造业,C26
510,新金路,2020-12-31,化学原料及化学制品制造业,C26
510,新金路,2021-12-31,化学原料及化学制品制造业,C26
510,新金路,2022-12-31,化学原料及化学制品制造业,C26
510,新金路,2023-12-31,化学原料及化学制品制造业,C26
510,新金路,2024-12-31,化学原料和化学制品制造业,C26
511,银基发展,2010-12-31,房地产开发与经营业,J01
511,银基发展,2011-12-31,房地产开发与经营业,J01
511,银基发展,2012-12-31,房地产业,K70
511,烯碳新材,2013-12-31,房地产业,K70
511,烯碳新材,2014-12-31,有色金属冶炼及压延加工业,C32
511,烯碳新材,2015-12-31,非金属矿物制品业,C30
511,*ST 烯碳,2016-12-31,非金属矿物制品业,C30
511,*ST 烯碳,2017-12-31,非金属矿物制品业,C30
513,丽珠集团,2010-12-31,化学药品制剂制造业,C8105
513,丽珠集团,2011-12-31,化学药品制剂制造业,C8105
513,丽珠集团,2012-12-31,医药制造业,C27
513,丽珠集团,2013-12-31,医药制造业,C27
513,丽珠集团,2014-12-31,医药制造业,C27
513,丽珠集团,2015-12-31,医药制造业,C27
513,丽珠集团,2016-12-31,医药制造业,C27
513,丽珠集团,2017-12-31,医药制造业,C27
513,丽珠集团,2018-12-31,医药制造业,C27
513,丽珠集团,2019-12-31,医药制造业,C27
513,丽珠集团,2020-12-31,医药制造业,C27
513,丽珠集团,2021-12-31,医药制造业,C27
513,丽珠集团,2022-12-31,医药制造业,C27
513,丽珠集团,2023-12-31,医药制造业,C27
513,丽珠集团,2024-12-31,医药制造业,C27
513,丽珠集团,2025-12-31,医药制造业,C27
514,渝开发,2010-12-31,房地产开发与经营业,J01
514,渝开发,2011-12-31,房地产开发与经营业,J01
514,渝开发,2012-12-31,房地产业,K70
514,渝开发,2013-12-31,房地产业,K70
514,渝开发,2014-12-31,房地产业,K70
514,渝开发,2015-12-31,房地产业,K70
514,渝开发,2016-12-31,房地产业,K70
514,渝开发,2017-12-31,房地产业,K70
514,渝开发,2018-12-31,房地产业,K70
514,渝开发,2019-12-31,房地产业,K70
514,渝开发,2020-12-31,房地产业,K70
514,渝开发,2021-12-31,房地产业,K70
514,渝开发,2022-12-31,房地产业,K70
514,渝开发,2023-12-31,房地产业,K70
514,渝开发,2024-12-31,房地产业,K70
516,开元控股,2010-12-31,日用百货零售业,H1130
516,开元控股,2011-12-31,日用百货零售业,H1130
516,开元投资,2012-12-31,零售业,F52
516,开元投资,2013-12-31,零售业,F52
516,国际医学,2014-12-31,零售业,F52
516,国际医学,2015-12-31,零售业,F52
516,国际医学,2016-12-31,零售业,F52
516,国际医学,2017-12-31,零售业,F52
516,国际医学,2018-12-31,卫生,Q83
516,国际医学,2019-12-31,卫生,Q83
516,国际医学,2020-12-31,卫生,Q83
516,国际医学,2021-12-31,卫生,Q83
516,国际医学,2022-12-31,卫生,Q83
516,国际医学,2023-12-31,卫生,Q83
516,国际医学,2024-12-31,卫生,Q84
517,荣安地产,2010-12-31,房地产开发与经营业,J01
517,荣安地产,2011-12-31,房地产开发与经营业,J01
517,荣安地产,2012-12-31,房地产业,K70
517,荣安地产,2013-12-31,房地产业,K70
517,荣安地产,2014-12-31,房地产业,K70
517,荣安地产,2015-12-31,房地产业,K70
517,荣安地产,2016-12-31,房地产业,K70
517,荣安地产,2017-12-31,房地产业,K70
517,荣安地产,2018-12-31,房地产业,K70
517,荣安地产,2019-12-31,房地产业,K70
517,荣安地产,2020-12-31,房地产业,K70
517,荣安地产,2021-12-31,房地产业,K70
517,荣安地产,2022-12-31,房地产业,K70
517,荣安地产,2023-12-31,房地产业,K70
517,荣安地产,2024-12-31,房地产业,K70
518,四环生物,2010-12-31,生物药品制造业,C8501
518,四环生物,2011-12-31,生物药品制造业,C8501
518,四环生物,2012-12-31,医药制造业,C27
518,四环生物,2013-12-31,医药制造业,C27
518,四环生物,2014-12-31,医药制造业,C27
518,四环生物,2015-12-31,医药制造业,C27
518,四环生物,2016-12-31,医药制造业,C27
518,四环生物,2017-12-31,医药制造业,C27
518,四环生物,2018-12-31,医药制造业,C27
518,四环生物,2019-12-31,医药制造业,C27
518,四环生物,2020-12-31,医药制造业,C27
518,四环生物,2021-12-31,医药制造业,C27
518,四环生物,2022-12-31,医药制造业,C27
518,四环生物,2023-12-31,医药制造业,C27
518,四环生物,2024-12-31,医药制造业,C27
519,江南红箭,2010-12-31,通用设备制造业,C7110
519,江南红箭,2011-12-31,通用设备制造业,C7110
519,江南红箭,2012-12-31,通用设备制造业,C34
519,江南红箭,2013-12-31,非金属矿物制品业,C30
519,江南红箭,2014-12-31,非金属矿物制品业,C30
519,江南红箭,2015-12-31,非金属矿物制品业,C30
519,中兵红箭,2016-12-31,非金属矿物制品业,C30
519,中兵红箭,2017-12-31,专用设备制造业,C35
519,中兵红箭,2018-12-31,专用设备制造业,C35
519,中兵红箭,2019-12-31,专用设备制造业,C35
519,中兵红箭,2020-12-31,专用设备制造业,C35
519,中兵红箭,2021-12-31,专用设备制造业,C35
519,中兵红箭,2022-12-31,专用设备制造业,C35
519,中兵红箭,2023-12-31,专用设备制造业,C35
519,中兵红箭,2024-12-31,专用设备制造业,C35
520,长航凤凰,2010-12-31,其他水上运输业,F0799
520,长航凤凰,2011-12-31,其他水上运输业,F0799
520,长航凤凰,2012-12-31,水上运输业,G55
520,*ST 凤凰,2013-12-31,水上运输业,G55
520,*ST 凤凰,2014-12-31,水上运输业,G55
520,长航凤凰,2015-12-31,水上运输业,G55
520,长航凤凰,2016-12-31,水上运输业,G55
520,长航凤凰,2017-12-31,水上运输业,G55
520,长航凤凰,2018-12-31,水上运输业,G55
520,长航凤凰,2019-12-31,水上运输业,G55
520,长航凤凰,2020-12-31,水上运输业,G55
520,长航凤凰,2021-12-31,水上运输业,G55
520,长航凤凰,2022-12-31,水上运输业,G55
520,凤凰航运,2023-12-31,水上运输业,G55
520,凤凰航运,2024-12-31,水上运输业,G55
521,美菱电器,2010-12-31,日用电器制造业,C7620
521,美菱电器,2011-12-31,日用电器制造业,C7620
521,美菱电器,2012-12-31,电气机械及器材制造业,C38
521,美菱电器,2013-12-31,电气机械及器材制造业,C38
521,美菱电器,2014-12-31,电气机械及器材制造业,C38
521,美菱电器,2015-12-31,电气机械及器材制造业,C38
521,美菱电器,2016-12-31,电气机械及器材制造业,C38
521,美菱电器,2017-12-31,电气机械及器材制造业,C38
521,长虹美菱,2018-12-31,电气机械及器材制造业,C38
521,长虹美菱,2019-12-31,电气机械及器材制造业,C38
521,长虹美菱,2020-12-31,电气机械及器材制造业,C38
521,长虹美菱,2021-12-31,电气机械及器材制造业,C38
521,长虹美菱,2022-12-31,电气机械及器材制造业,C38
521,长虹美菱,2023-12-31,电气机械及器材制造业,C38
521,长虹美菱,2024-12-31,电气机械和器材制造业,C38
521,长虹美菱,2025-12-31,电气机械和器材制造业,C38
522,白云山A,2010-12-31,化学药品制剂制造业,C8105
522,白云山A,2011-12-31,化学药品制剂制造业,C8105
522,白云山A,2012-12-31,医药制造业,C27
523,广州浪奇,2010-12-31,日用化学产品制造业,C4370
523,广州浪奇,2011-12-31,日用化学产品制造业,C4370
523,广州浪奇,2012-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2013-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2014-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2015-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2016-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2017-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2018-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2019-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2020-12-31,化学原料及化学制品制造业,C26
523,*ST 浪奇,2021-12-31,化学原料及化学制品制造业,C26
523,广州浪奇,2022-12-31,化学原料及化学制品制造业,C26
523,红棉股份,2023-12-31,化学原料及化学制品制造业,C26
523,红棉股份,2024-12-31,农副食品加工业,C13
523,红棉股份,2025-12-31,农副食品加工业,C13
524,东方宾馆,2010-12-31,旅馆业,K32
524,东方宾馆,2011-12-31,旅馆业,K32
524,东方宾馆,2012-12-31,住宿业,H61
524,东方宾馆,2013-12-31,住宿业,H61
524,东方宾馆,2014-12-31,住宿业,H61
524,岭南控股,2015-12-31,住宿业,H61
524,岭南控股,2016-12-31,住宿业,H61
524,岭南控股,2017-12-31,住宿业,H61
524,岭南控股,2018-12-31,住宿业,H61
524,岭南控股,2019-12-31,住宿业,H61
524,岭南控股,2020-12-31,住宿业,H61
524,岭南控股,2021-12-31,商务服务业,L72
524,岭南控股,2022-12-31,商务服务业,L72
524,岭南控股,2023-12-31,商务服务业,L72
524,岭南控股,2024-12-31,商务服务业,L72
524,岭南控股,2025-12-31,商务服务业,L72
525,红太阳,2010-12-31,化学农药制造业,C4320
525,红太阳,2011-12-31,化学农药制造业,C4320
525,红太阳,2012-12-31,化学原料及化学制品制造业,C26
525,红太阳,2013-12-31,化学原料及化学制品制造业,C26
525,红太阳,2014-12-31,化学原料及化学制品制造业,C26
525,红太阳,2015-12-31,化学原料及化学制品制造业,C26
525,红太阳,2016-12-31,化学原料及化学制品制造业,C26
525,红太阳,2017-12-31,化学原料及化学制品制造业,C26
525,红太阳,2018-12-31,化学原料及化学制品制造业,C26
525,红太阳,2019-12-31,化学原料及化学制品制造业,C26
525,红太阳,2020-12-31,化学原料及化学制品制造业,C26
525,ST 红太阳,2021-12-31,化学原料及化学制品制造业,C26
525,ST 红太阳,2022-12-31,化学原料及化学制品制造业,C26
525,ST 红太阳,2023-12-31,化学原料及化学制品制造业,C26
525,ST 红太阳,2024-12-31,化学原料和化学制品制造业,C26
526,旭飞投资,2010-12-31,综合类,M
526,银润投资,2011-12-31,综合类,M
526,银润投资,2012-12-31,房地产业,K70
526,银润投资,2013-12-31,房地产业,K70
526,银润投资,2014-12-31,房地产业,K70
526,银润投资,2015-12-31,房地产业,K70
526,紫光学大,2016-12-31,教育,P82
526,*ST 紫学,2017-12-31,教育,P82
526,紫光学大,2018-12-31,教育,P82
526,紫光学大,2019-12-31,教育,P82
526,紫光学大,2020-12-31,教育,P82
526,学大教育,2021-12-31,教育,P82
526,学大教育,2022-12-31,教育,P82
526,学大教育,2023-12-31,教育,P82
526,学大教育,2024-12-31,教育,P83
527,美的电器,2010-12-31,日用电器制造业,C7620
527,美的电器,2011-12-31,日用电器制造业,C7620
527,美的电器,2012-12-31,电气机械及器材制造业,C38
528,柳工,2010-12-31,冶金、矿山、机电工业专用设备制造业,C7301
528,柳工,2011-12-31,冶金、矿山、机电工业专用设备制造业,C7301
528,柳工,2012-12-31,专用设备制造业,C35
528,柳工,2013-12-31,专用设备制造业,C35
528,柳工,2014-12-31,专用设备制造业,C35
528,柳工,2015-12-31,专用设备制造业,C35
528,柳工,2016-12-31,专用设备制造业,C35
528,柳工,2017-12-31,专用设备制造业,C35
528,柳工,2018-12-31,专用设备制造业,C35
528,柳工,2019-12-31,专用设备制造业,C35
528,柳工,2020-12-31,专用设备制造业,C35
528,柳工,2021-12-31,专用设备制造业,C35
528,柳工,2022-12-31,专用设备制造业,C35
528,柳工,2023-12-31,专用设备制造业,C35
528,柳工,2024-12-31,专用设备制造业,C35
529,广弘控股,2010-12-31,屠宰及肉类蛋类加工业,C0120
529,广弘控股,2011-12-31,屠宰及肉类蛋类加工业,C0120
529,广弘控股,2012-12-31,农副食品加工业,C13
529,广弘控股,2013-12-31,农副食品加工业,C13
529,广弘控股,2014-12-31,农副食品加工业,C13
529,广弘控股,2015-12-31,农副食品加工业,C13
529,广弘控股,2016-12-31,农副食品加工业,C13
529,广弘控股,2017-12-31,农副食品加工业,C13
529,广弘控股,2018-12-31,农副食品加工业,C13
529,广弘控股,2019-12-31,农副食品加工业,C13
529,广弘控股,2020-12-31,农副食品加工业,C13
529,广弘控股,2021-12-31,农副食品加工业,C13
529,广弘控股,2022-12-31,农副食品加工业,C13
529,广弘控股,2023-12-31,农副食品加工业,C13
529,广弘控股,2024-12-31,农副食品加工业,C13
530,大冷股份,2010-12-31,通用设备制造业,C7110
530,大冷股份,2011-12-31,通用设备制造业,C7110
530,大冷股份,2012-12-31,通用设备制造业,C34
530,大冷股份,2013-12-31,通用设备制造业,C34
530,大冷股份,2014-12-31,通用设备制造业,C34
530,大冷股份,2015-12-31,通用设备制造业,C34
530,大冷股份,2016-12-31,通用设备制造业,C34
530,大冷股份,2017-12-31,通用设备制造业,C34
530,大冷股份,2018-12-31,通用设备制造业,C34
530,冰山冷热,2019-12-31,通用设备制造业,C34
530,冰山冷热,2020-12-31,通用设备制造业,C34
530,冰山冷热,2021-12-31,通用设备制造业,C34
530,冰山冷热,2022-12-31,通用设备制造业,C34
530,冰山冷热,2023-12-31,通用设备制造业,C34
530,冰山冷热,2024-12-31,通用设备制造业,C34
531,穗恒运A,2010-12-31,电力生产业,D0101
531,穗恒运A,2011-12-31,电力生产业,D0101
531,穗恒运A,2012-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2013-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2014-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2015-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2016-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2017-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2018-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2019-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2020-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2021-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2022-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2023-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2024-12-31,电力、热力生产和供应业,D44
531,穗恒运A,2025-12-31,电力、热力生产和供应业,D44
532,力合股份,2010-12-31,电力、蒸汽、热水的生产和供应业,D01
532,力合股份,2011-12-31,综合类,M
532,力合股份,2012-12-31,综合,S90
532,力合股份,2013-12-31,综合,S90
532,力合股份,2014-12-31,综合,S90
532,力合股份,2015-12-31,综合,S90
532,力合股份,2016-12-31,综合,S90
532,华金资本,2017-12-31,综合,S90
532,华金资本,2018-12-31,综合,S90
532,华金资本,2019-12-31,综合,S90
532,华金资本,2020-12-31,综合,S90
532,华金资本,2021-12-31,综合,S90
532,华金资本,2022-12-31,综合,S90
532,华金资本,2023-12-31,综合,S90
532,华金资本,2024-12-31,综合,S91
532,华金资本,2025-12-31,综合,S91
533,万家乐,2010-12-31,日用电器制造业,C7620
533,万家乐,2011-12-31,日用电器制造业,C7620
533,万家乐,2012-12-31,电气机械及器材制造业,C38
533,万家乐,2013-12-31,电气机械及器材制造业,C38
533,万家乐,2014-12-31,电气机械及器材制造业,C38
533,万家乐,2015-12-31,电气机械及器材制造业,C38
533,万家乐,2016-12-31,电气机械及器材制造业,C38
533,万家乐,2017-12-31,电气机械及器材制造业,C38
533,顺钠股份,2018-12-31,电气机械及器材制造业,C38
533,顺钠股份,2019-12-31,电气机械及器材制造业,C38
533,顺钠股份,2020-12-31,电气机械及器材制造业,C38
533,顺钠股份,2021-12-31,电气机械及器材制造业,C38
533,顺钠股份,2022-12-31,电气机械及器材制造业,C38
533,顺钠股份,2023-12-31,电气机械及器材制造业,C38
533,顺钠股份,2024-12-31,电气机械和器材制造业,C38
533,顺钠股份,2025-12-31,电气机械和器材制造业,C38
534,万泽股份,2010-12-31,房地产开发与经营业,J01
534,万泽股份,2011-12-31,房地产开发与经营业,J01
534,万泽股份,2012-12-31,房地产业,K70
534,万泽股份,2013-12-31,房地产业,K70
534,万泽股份,2014-12-31,房地产业,K70
534,万泽股份,2015-12-31,房地产业,K70
534,万泽股份,2016-12-31,房地产业,K70
534,万泽股份,2017-12-31,房地产业,K70
534,万泽股份,2018-12-31,房地产业,K70
534,万泽股份,2019-12-31,医药制造业,C27
534,万泽股份,2020-12-31,医药制造业,C27
534,万泽股份,2021-12-31,医药制造业,C27
534,万泽股份,2022-12-31,医药制造业,C27
534,万泽股份,2023-12-31,医药制造业,C27
534,万泽股份,2024-12-31,医药制造业,C27
536,华映科技,2010-12-31,电器机械及器材制造业,C76
536,华映科技,2011-12-31,电子器件制造业,C5110
536,华映科技,2012-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2013-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2014-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2015-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2016-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2017-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2018-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2019-12-31,计算机、通信和其他电子设备制造业,C39
536,*ST 华映,2020-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2021-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2022-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2023-12-31,计算机、通信和其他电子设备制造业,C39
536,华映科技,2024-12-31,计算机、通信和其他电子设备制造业,C39
537,广宇发展,2010-12-31,房地产开发与经营业,J01
537,广宇发展,2011-12-31,房地产开发与经营业,J01
537,广宇发展,2012-12-31,房地产业,K70
537,广宇发展,2013-12-31,房地产业,K70
537,广宇发展,2014-12-31,房地产业,K70
537,广宇发展,2015-12-31,房地产业,K70
537,广宇发展,2016-12-31,房地产业,K70
537,广宇发展,2017-12-31,房地产业,K70
537,广宇发展,2018-12-31,房地产业,K70
537,广宇发展,2019-12-31,房地产业,K70
537,广宇发展,2020-12-31,房地产业,K70
537,广宇发展,2021-12-31,房地产业,K70
537,广宇发展,2022-12-31,房地产业,K70
537,中绿电,2023-12-31,房地产业,K70
537,中绿电,2024-12-31,电力、热力生产和供应业,D44
538,云南白药,2010-12-31,中药材及中成药加工业,C8110
538,云南白药,2011-12-31,中药材及中成药加工业,C8110
538,云南白药,2012-12-31,医药制造业,C27
538,云南白药,2013-12-31,医药制造业,C27
538,云南白药,2014-12-31,医药制造业,C27
538,云南白药,2015-12-31,医药制造业,C27
538,云南白药,2016-12-31,医药制造业,C27
538,云南白药,2017-12-31,医药制造业,C27
538,云南白药,2018-12-31,医药制造业,C27
538,云南白药,2019-12-31,医药制造业,C27
538,云南白药,2020-12-31,医药制造业,C27
538,云南白药,2021-12-31,医药制造业,C27
538,云南白药,2022-12-31,医药制造业,C27
538,云南白药,2023-12-31,医药制造业,C27
538,云南白药,2024-12-31,医药制造业,C27
538,云南白药,2025-12-31,医药制造业,C27
539,粤电力A,2010-12-31,电力生产业,D0101
539,粤电力A,2011-12-31,电力生产业,D0101
539,粤电力A,2012-12-31,电力、热力生产和供应业,D44
539,粤电力A,2013-12-31,电力、热力生产和供应业,D44
539,粤电力A,2014-12-31,电力、热力生产和供应业,D44
539,粤电力A,2015-12-31,电力、热力生产和供应业,D44
539,粤电力A,2016-12-31,电力、热力生产和供应业,D44
539,粤电力A,2017-12-31,电力、热力生产和供应业,D44
539,粤电力A,2018-12-31,电力、热力生产和供应业,D44
539,粤电力A,2019-12-31,电力、热力生产和供应业,D44
539,粤电力A,2020-12-31,电力、热力生产和供应业,D44
539,粤电力A,2021-12-31,电力、热力生产和供应业,D44
539,粤电力A,2022-12-31,电力、热力生产和供应业,D44
539,粤电力A,2023-12-31,电力、热力生产和供应业,D44
539,粤电力A,2024-12-31,电力、热力生产和供应业,D44
539,粤电力A,2025-12-31,电力、热力生产和供应业,D44
540,中天城投,2010-12-31,房地产开发与经营业,J01
540,中天城投,2011-12-31,房地产开发与经营业,J01
540,中天城投,2012-12-31,房地产业,K70
540,中天城投,2013-12-31,房地产业,K70
540,中天城投,2014-12-31,房地产业,K70
540,中天城投,2015-12-31,房地产业,K70
540,中天金融,2016-12-31,房地产业,K70
540,中天金融,2017-12-31,房地产业,K70
540,中天金融,2018-12-31,房地产业,K70
540,中天金融,2019-12-31,房地产业,K70
540,中天金融,2020-12-31,房地产业,K70
540,中天金融,2021-12-31,房地产业,K70
540,中天金融,2022-12-31,房地产业,K70
541,佛山照明,2010-12-31,照明器具制造业,C7630
541,佛山照明,2011-12-31,照明器具制造业,C7630
541,佛山照明,2012-12-31,电气机械及器材制造业,C38
541,佛山照明,2013-12-31,电气机械及器材制造业,C38
541,佛山照明,2014-12-31,电气机械及器材制造业,C38
541,佛山照明,2015-12-31,电气机械及器材制造业,C38
541,佛山照明,2016-12-31,电气机械及器材制造业,C38
541,佛山照明,2017-12-31,电气机械及器材制造业,C38
541,佛山照明,2018-12-31,电气机械及器材制造业,C38
541,佛山照明,2019-12-31,电气机械及器材制造业,C38
541,佛山照明,2020-12-31,电气机械及器材制造业,C38
541,佛山照明,2021-12-31,电气机械及器材制造业,C38
541,佛山照明,2022-12-31,电气机械及器材制造业,C38
541,佛山照明,2023-12-31,电气机械及器材制造业,C38
541,佛山照明,2024-12-31,电气机械和器材制造业,C38
541,佛山照明,2025-12-31,电气机械和器材制造业,C38
543,皖能电力,2010-12-31,电力生产业,D0101
543,皖能电力,2011-12-31,电力生产业,D0101
543,皖能电力,2012-12-31,电力、热力生产和供应业,D44
543,皖能电力,2013-12-31,电力、热力生产和供应业,D44
543,皖能电力,2014-12-31,电力、热力生产和供应业,D44
543,皖能电力,2015-12-31,电力、热力生产和供应业,D44
543,皖能电力,2016-12-31,电力、热力生产和供应业,D44
543,皖能股份,2017-12-31,电力、热力生产和供应业,D44
543,皖能电力,2018-12-31,电力、热力生产和供应业,D44
543,皖能电力,2019-12-31,电力、热力生产和供应业,D44
543,皖能电力,2020-12-31,电力、热力生产和供应业,D44
543,皖能电力,2021-12-31,电力、热力生产和供应业,D44
543,皖能电力,2022-12-31,电力、热力生产和供应业,D44
543,皖能电力,2023-12-31,电力、热力生产和供应业,D44
543,皖能电力,2024-12-31,电力、热力生产和供应业,D44
544,中原环保,2010-12-31,非金属矿物制品业,C61
544,中原环保,2011-12-31,其他公共设施服务业,K0199
544,中原环保,2012-12-31,水的生产和供应业,D46
544,中原环保,2013-12-31,水的生产和供应业,D46
544,中原环保,2014-12-31,水的生产和供应业,D46
544,中原环保,2015-12-31,水的生产和供应业,D46
544,中原环保,2016-12-31,水的生产和供应业,D46
544,中原环保,2017-12-31,水的生产和供应业,D46
544,中原环保,2018-12-31,水的生产和供应业,D46
544,中原环保,2019-12-31,水的生产和供应业,D46
544,中原环保,2020-12-31,水的生产和供应业,D46
544,中原环保,2021-12-31,水的生产和供应业,D46
544,中原环保,2022-12-31,水的生产和供应业,D46
544,中原环保,2023-12-31,水的生产和供应业,D46
544,中原环保,2024-12-31,水的生产和供应业,D46
544,中原环保,2025-12-31,水的生产和供应业,D46
545,吉林制药,2010-12-31,化学药品原药制造业,C8101
545,＊ST吉药,2011-12-31,化学药品原药制造业,C8101
545,*ST 吉药,2012-12-31,医药制造业,C27
545,金浦钛业,2013-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2014-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2015-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2016-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2017-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2018-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2019-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2020-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2021-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2022-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2023-12-31,化学原料及化学制品制造业,C26
545,金浦钛业,2024-12-31,化学原料和化学制品制造业,C26
546,光华控股,2010-12-31,房地产开发与经营业,J01
546,光华控股,2011-12-31,房地产开发与经营业,J01
546,光华控股,2012-12-31,房地产业,K70
546,光华控股,2013-12-31,房地产业,K70
546,金圆股份,2014-12-31,非金属矿物制品业,C30
546,金圆股份,2015-12-31,非金属矿物制品业,C30
546,金圆股份,2016-12-31,非金属矿物制品业,C30
546,金圆股份,2017-12-31,非金属矿物制品业,C30
546,金圆股份,2018-12-31,生态保护和环境治理业,N77
546,金圆股份,2019-12-31,生态保护和环境治理业,N77
546,金圆股份,2020-12-31,生态保护和环境治理业,N77
546,金圆股份,2021-12-31,生态保护和环境治理业,N77
546,金圆股份,2022-12-31,生态保护和环境治理业,N77
546,金圆股份,2023-12-31,生态保护和环境治理业,N77
546,金圆股份,2024-12-31,废弃资源综合利用业,C42
547,闽福发A,2010-12-31,通信设备制造业,G8101
547,闽福发A,2011-12-31,通信设备制造业,G8101
547,闽福发A,2012-12-31,计算机、通信和其他电子设备制造业,C39
547,闽福发A,2013-12-31,计算机、通信和其他电子设备制造业,C39
547,闽福发A,2014-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2015-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2016-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2017-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2018-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2019-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2020-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2021-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2022-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2023-12-31,计算机、通信和其他电子设备制造业,C39
547,航天发展,2024-12-31,计算机、通信和其他电子设备制造业,C39
548,湖南投资,2010-12-31,公路管理及养护业,F1101
548,湖南投资,2011-12-31,公路管理及养护业,F1101
548,湖南投资,2012-12-31,道路运输业,G54
548,湖南投资,2013-12-31,道路运输业,G54
548,湖南投资,2014-12-31,道路运输业,G54
548,湖南投资,2015-12-31,道路运输业,G54
548,湖南投资,2016-12-31,道路运输业,G54
548,湖南投资,2017-12-31,道路运输业,G54
