Symbol,ShortName,EndDate,st_flag
300620,光库科技,2022-12-31,0
300620,光库科技,2023-12-31,0
300620,光库科技,2024-12-31,0
300620,光库科技,2025-12-31,0
300621,维业股份,2017-12-31,0
300621,维业股份,2018-12-31,0
300621,维业股份,2019-12-31,0
300621,维业股份,2020-12-31,0
300621,维业股份,2021-12-31,0
300621,维业股份,2022-12-31,0
300621,维业股份,2023-12-31,0
300621,维业股份,2024-12-31,0
300622,博士眼镜,2017-12-31,0
300622,博士眼镜,2018-12-31,0
300622,博士眼镜,2019-12-31,0
300622,博士眼镜,2020-12-31,0
300622,博士眼镜,2021-12-31,0
300622,博士眼镜,2022-12-31,0
300622,博士眼镜,2023-12-31,0
300622,博士眼镜,2024-12-31,0
300623,捷捷微电,2017-12-31,0
300623,捷捷微电,2018-12-31,0
300623,捷捷微电,2019-12-31,0
300623,捷捷微电,2020-12-31,0
300623,捷捷微电,2021-12-31,0
300623,捷捷微电,2022-12-31,0
300623,捷捷微电,2023-12-31,0
300623,捷捷微电,2024-12-31,0
300624,万兴科技,2017-12-31,0
300624,万兴科技,2018-12-31,0
300624,万兴科技,2019-12-31,0
300624,万兴科技,2020-12-31,0
300624,万兴科技,2021-12-31,0
300624,万兴科技,2022-12-31,0
300624,万兴科技,2023-12-31,0
300624,万兴科技,2024-12-31,0
300625,三雄极光,2017-12-31,0
300625,三雄极光,2018-12-31,0
300625,三雄极光,2019-12-31,0
300625,三雄极光,2020-12-31,0
300625,三雄极光,2021-12-31,0
300625,三雄极光,2022-12-31,0
300625,三雄极光,2023-12-31,0
300625,三雄极光,2024-12-31,0
300626,华瑞股份,2017-12-31,0
300626,华瑞股份,2018-12-31,0
300626,华瑞股份,2019-12-31,0
300626,华瑞股份,2020-12-31,0
300626,华瑞股份,2021-12-31,0
300626,华瑞股份,2022-12-31,0
300626,华瑞股份,2023-12-31,0
300626,华瑞股份,2024-12-31,0
300627,华测导航,2017-12-31,0
300627,华测导航,2018-12-31,0
300627,华测导航,2019-12-31,0
300627,华测导航,2020-12-31,0
300627,华测导航,2021-12-31,0
300627,华测导航,2022-12-31,0
300627,华测导航,2023-12-31,0
300627,华测导航,2024-12-31,0
300628,亿联网络,2017-12-31,0
300628,亿联网络,2018-12-31,0
300628,亿联网络,2019-12-31,0
300628,亿联网络,2020-12-31,0
300628,亿联网络,2021-12-31,0
300628,亿联网络,2022-12-31,0
300628,亿联网络,2023-12-31,0
300628,亿联网络,2024-12-31,0
300629,新劲刚,2017-12-31,0
300629,新劲刚,2018-12-31,0
300629,新劲刚,2019-12-31,0
300629,新劲刚,2020-12-31,0
300629,新劲刚,2021-12-31,0
300629,新劲刚,2022-12-31,0
300629,新劲刚,2023-12-31,0
300629,新劲刚,2024-12-31,0
300630,普利制药,2017-12-31,0
300630,普利制药,2018-12-31,0
300630,普利制药,2019-12-31,0
300630,普利制药,2020-12-31,0
300630,普利制药,2021-12-31,0
300630,普利制药,2022-12-31,0
300630,普利制药,2023-12-31,0
300631,久吾高科,2016-12-31,0
300631,久吾高科,2017-12-31,0
300631,久吾高科,2018-12-31,0
300631,久吾高科,2019-12-31,0
300631,久吾高科,2020-12-31,0
300631,久吾高科,2021-12-31,0
300631,久吾高科,2022-12-31,0
300631,久吾高科,2023-12-31,0
300631,久吾高科,2024-12-31,0
300632,光莆股份,2017-12-31,0
300632,光莆股份,2018-12-31,0
300632,光莆股份,2019-12-31,0
300632,光莆股份,2020-12-31,0
300632,光莆股份,2021-12-31,0
300632,光莆股份,2022-12-31,0
300632,光莆股份,2023-12-31,0
300632,光莆股份,2024-12-31,0
300633,开立医疗,2016-12-31,0
300633,开立医疗,2017-12-31,0
300633,开立医疗,2018-12-31,0
300633,开立医疗,2019-12-31,0
300633,开立医疗,2020-12-31,0
300633,开立医疗,2021-12-31,0
300633,开立医疗,2022-12-31,0
300633,开立医疗,2023-12-31,0
300633,开立医疗,2024-12-31,0
300634,彩讯股份,2018-12-31,0
300634,彩讯股份,2019-12-31,0
300634,彩讯股份,2020-12-31,0
300634,彩讯股份,2021-12-31,0
300634,彩讯股份,2022-12-31,0
300634,彩讯股份,2023-12-31,0
300634,彩讯股份,2024-12-31,0
300634,彩讯股份,2025-12-31,0
300635,达安股份,2017-12-31,0
300635,达安股份,2018-12-31,0
300635,中达安,2019-12-31,0
300635,中达安,2020-12-31,0
300635,中达安,2021-12-31,0
300635,中达安,2022-12-31,0
300635,中达安,2023-12-31,0
300635,中达安,2024-12-31,0
300636,同和药业,2017-12-31,0
300636,同和药业,2018-12-31,0
300636,同和药业,2019-12-31,0
300636,同和药业,2020-12-31,0
300636,同和药业,2021-12-31,0
300636,同和药业,2022-12-31,0
300636,同和药业,2023-12-31,0
300636,同和药业,2024-12-31,0
300637,扬帆新材,2017-12-31,0
300637,扬帆新材,2018-12-31,0
300637,扬帆新材,2019-12-31,0
300637,扬帆新材,2020-12-31,0
300637,扬帆新材,2021-12-31,0
300637,扬帆新材,2022-12-31,0
300637,扬帆新材,2023-12-31,0
300637,扬帆新材,2024-12-31,0
300638,广和通,2017-12-31,0
300638,广和通,2018-12-31,0
300638,广和通,2019-12-31,0
300638,广和通,2020-12-31,0
300638,广和通,2021-12-31,0
300638,广和通,2022-12-31,0
300638,广和通,2023-12-31,0
300638,广和通,2024-12-31,0
300638,广和通,2025-12-31,0
300639,凯普生物,2017-12-31,0
300639,凯普生物,2018-12-31,0
300639,凯普生物,2019-12-31,0
300639,凯普生物,2020-12-31,0
300639,凯普生物,2021-12-31,0
300639,凯普生物,2022-12-31,0
300639,凯普生物,2023-12-31,0
300639,凯普生物,2024-12-31,0
300640,德艺文创,2017-12-31,0
300640,德艺文创,2018-12-31,0
300640,德艺文创,2019-12-31,0
300640,德艺文创,2020-12-31,0
300640,德艺文创,2021-12-31,0
300640,德艺文创,2022-12-31,0
300640,德艺文创,2023-12-31,0
300640,德艺文创,2024-12-31,0
300641,正丹股份,2017-12-31,0
300641,正丹股份,2018-12-31,0
300641,正丹股份,2019-12-31,0
300641,正丹股份,2020-12-31,0
300641,正丹股份,2021-12-31,0
300641,正丹股份,2022-12-31,0
300641,正丹股份,2023-12-31,0
300641,正丹股份,2024-12-31,0
300642,透景生命,2017-12-31,0
300642,透景生命,2018-12-31,0
300642,透景生命,2019-12-31,0
300642,透景生命,2020-12-31,0
300642,透景生命,2021-12-31,0
300642,透景生命,2022-12-31,0
300642,透景生命,2023-12-31,0
300642,透景生命,2024-12-31,0
300643,万通智控,2017-12-31,0
300643,万通智控,2018-12-31,0
300643,万通智控,2019-12-31,0
300643,万通智控,2020-12-31,0
300643,万通智控,2021-12-31,0
300643,万通智控,2022-12-31,0
300643,万通智控,2023-12-31,0
300643,万通智控,2024-12-31,0
300644,南京聚隆,2018-12-31,0
300644,南京聚隆,2019-12-31,0
300644,南京聚隆,2020-12-31,0
300644,南京聚隆,2021-12-31,0
300644,南京聚隆,2022-12-31,0
300644,南京聚隆,2023-12-31,0
300644,南京聚隆,2024-12-31,0
300644,南京聚隆,2025-12-31,0
300645,正元智慧,2017-12-31,0
300645,正元智慧,2018-12-31,0
300645,正元智慧,2019-12-31,0
300645,正元智慧,2020-12-31,0
300645,正元智慧,2021-12-31,0
300645,正元智慧,2022-12-31,0
300645,正元智慧,2023-12-31,0
300645,正元智慧,2024-12-31,0
300647,超频三,2017-12-31,0
300647,超频三,2018-12-31,0
300647,超频三,2019-12-31,0
300647,超频三,2020-12-31,0
300647,超频三,2021-12-31,0
300647,超频三,2022-12-31,0
300647,超频三,2023-12-31,0
300647,超频三,2024-12-31,0
300648,星云股份,2017-12-31,0
300648,星云股份,2018-12-31,0
300648,星云股份,2019-12-31,0
300648,星云股份,2020-12-31,0
300648,星云股份,2021-12-31,0
300648,星云股份,2022-12-31,0
300648,星云股份,2023-12-31,0
300648,星云股份,2024-12-31,0
300649,杭州园林,2017-12-31,0
300649,杭州园林,2018-12-31,0
300649,杭州园林,2019-12-31,0
300649,杭州园林,2020-12-31,0
300649,杭州园林,2021-12-31,0
300649,杭州园林,2022-12-31,0
300649,杭州园林,2023-12-31,0
300649,杭州园林,2024-12-31,0
300650,太龙照明,2017-12-31,0
300650,太龙照明,2018-12-31,0
300650,太龙照明,2019-12-31,0
300650,太龙照明,2020-12-31,0
300650,太龙股份,2021-12-31,0
300650,太龙股份,2022-12-31,0
300650,太龙股份,2023-12-31,0
300650,太龙股份,2024-12-31,0
300651,金陵体育,2017-12-31,0
300651,金陵体育,2018-12-31,0
300651,金陵体育,2019-12-31,0
300651,金陵体育,2020-12-31,0
300651,金陵体育,2021-12-31,0
300651,金陵体育,2022-12-31,0
300651,金陵体育,2023-12-31,0
300651,金陵体育,2024-12-31,0
300652,雷迪克,2017-12-31,0
300652,雷迪克,2018-12-31,0
300652,雷迪克,2019-12-31,0
300652,雷迪克,2020-12-31,0
300652,雷迪克,2021-12-31,0
300652,雷迪克,2022-12-31,0
300652,雷迪克,2023-12-31,0
300652,雷迪克,2024-12-31,0
300653,正海生物,2017-12-31,0
300653,正海生物,2018-12-31,0
300653,正海生物,2019-12-31,0
300653,正海生物,2020-12-31,0
300653,正海生物,2021-12-31,0
300653,正海生物,2022-12-31,0
300653,正海生物,2023-12-31,0
300653,正海生物,2024-12-31,0
300653,正海生物,2025-12-31,0
300654,世纪天鸿,2017-12-31,0
300654,世纪天鸿,2018-12-31,0
300654,世纪天鸿,2019-12-31,0
300654,世纪天鸿,2020-12-31,0
300654,世纪天鸿,2021-12-31,0
300654,世纪天鸿,2022-12-31,0
300654,世纪天鸿,2023-12-31,0
300654,世纪天鸿,2024-12-31,0
300655,晶瑞股份,2017-12-31,0
300655,晶瑞股份,2018-12-31,0
300655,晶瑞股份,2019-12-31,0
300655,晶瑞股份,2020-12-31,0
300655,晶瑞电材,2021-12-31,0
300655,晶瑞电材,2022-12-31,0
300655,晶瑞电材,2023-12-31,0
300655,晶瑞电材,2024-12-31,0
300656,民德电子,2017-12-31,0
300656,民德电子,2018-12-31,0
300656,民德电子,2019-12-31,0
300656,民德电子,2020-12-31,0
300656,民德电子,2021-12-31,0
300656,民德电子,2022-12-31,0
300656,民德电子,2023-12-31,0
300656,民德电子,2024-12-31,0
300657,弘信电子,2017-12-31,0
300657,弘信电子,2018-12-31,0
300657,弘信电子,2019-12-31,0
300657,弘信电子,2020-12-31,0
300657,弘信电子,2021-12-31,0
300657,弘信电子,2022-12-31,0
300657,弘信电子,2023-12-31,0
300657,弘信电子,2024-12-31,0
300658,延江股份,2017-12-31,0
300658,延江股份,2018-12-31,0
300658,延江股份,2019-12-31,0
300658,延江股份,2020-12-31,0
300658,延江股份,2021-12-31,0
300658,延江股份,2022-12-31,0
300658,延江股份,2023-12-31,0
300658,延江股份,2024-12-31,0
300659,中孚信息,2017-12-31,0
300659,中孚信息,2018-12-31,0
300659,中孚信息,2019-12-31,0
300659,中孚信息,2020-12-31,0
300659,中孚信息,2021-12-31,0
300659,中孚信息,2022-12-31,0
300659,中孚信息,2023-12-31,0
300659,中孚信息,2024-12-31,0
300659,中孚信息,2025-12-31,0
300660,江苏雷利,2017-12-31,0
300660,江苏雷利,2018-12-31,0
300660,江苏雷利,2019-12-31,0
300660,江苏雷利,2020-12-31,0
300660,江苏雷利,2021-12-31,0
300660,江苏雷利,2022-12-31,0
300660,江苏雷利,2023-12-31,0
300660,江苏雷利,2024-12-31,0
300661,圣邦股份,2017-12-31,0
300661,圣邦股份,2018-12-31,0
300661,圣邦股份,2019-12-31,0
300661,圣邦股份,2020-12-31,0
300661,圣邦股份,2021-12-31,0
300661,圣邦股份,2022-12-31,0
300661,圣邦股份,2023-12-31,0
300661,圣邦股份,2024-12-31,0
300661,圣邦股份,2025-12-31,0
300662,科锐国际,2017-12-31,0
300662,科锐国际,2018-12-31,0
300662,科锐国际,2019-12-31,0
300662,科锐国际,2020-12-31,0
300662,科锐国际,2021-12-31,0
300662,科锐国际,2022-12-31,0
300662,科锐国际,2023-12-31,0
300662,科锐国际,2024-12-31,0
300663,科蓝软件,2017-12-31,0
300663,科蓝软件,2018-12-31,0
300663,科蓝软件,2019-12-31,0
300663,科蓝软件,2020-12-31,0
300663,科蓝软件,2021-12-31,0
300663,科蓝软件,2022-12-31,0
300663,科蓝软件,2023-12-31,0
300663,科蓝软件,2024-12-31,0
300664,鹏鹞环保,2017-12-31,0
300664,鹏鹞环保,2018-12-31,0
300664,鹏鹞环保,2019-12-31,0
300664,鹏鹞环保,2020-12-31,0
300664,鹏鹞环保,2021-12-31,0
300664,鹏鹞环保,2022-12-31,0
300664,鹏鹞环保,2023-12-31,0
300664,鹏鹞环保,2024-12-31,0
300665,飞鹿股份,2017-12-31,0
300665,飞鹿股份,2018-12-31,0
300665,飞鹿股份,2019-12-31,0
300665,飞鹿股份,2020-12-31,0
300665,飞鹿股份,2021-12-31,0
300665,飞鹿股份,2022-12-31,0
300665,飞鹿股份,2023-12-31,0
300665,飞鹿股份,2024-12-31,0
300666,江丰电子,2017-12-31,0
300666,江丰电子,2018-12-31,0
300666,江丰电子,2019-12-31,0
300666,江丰电子,2020-12-31,0
300666,江丰电子,2021-12-31,0
300666,江丰电子,2022-12-31,0
300666,江丰电子,2023-12-31,0
300666,江丰电子,2024-12-31,0
300666,江丰电子,2025-12-31,0
300667,必创科技,2017-12-31,0
300667,必创科技,2018-12-31,0
300667,必创科技,2019-12-31,0
300667,必创科技,2020-12-31,0
300667,必创科技,2021-12-31,0
300667,必创科技,2022-12-31,0
300667,必创科技,2023-12-31,0
300667,必创科技,2024-12-31,0
300668,杰恩设计,2017-12-31,0
300668,杰恩设计,2018-12-31,0
300668,杰恩设计,2019-12-31,0
300668,杰恩设计,2020-12-31,0
300668,杰恩设计,2021-12-31,0
300668,杰恩设计,2022-12-31,0
300668,杰恩设计,2023-12-31,0
300668,杰恩设计,2024-12-31,0
300669,沪宁股份,2017-12-31,0
300669,沪宁股份,2018-12-31,0
300669,沪宁股份,2019-12-31,0
300669,沪宁股份,2020-12-31,0
300669,沪宁股份,2021-12-31,0
300669,沪宁股份,2022-12-31,0
300669,沪宁股份,2023-12-31,0
300669,沪宁股份,2024-12-31,0
300670,大烨智能,2017-12-31,0
300670,大烨智能,2018-12-31,0
300670,大烨智能,2019-12-31,0
300670,大烨智能,2020-12-31,0
300670,大烨智能,2021-12-31,0
300670,大烨智能,2022-12-31,0
300670,大烨智能,2023-12-31,0
300670,大烨智能,2024-12-31,0
300671,富满电子,2017-12-31,0
300671,富满电子,2018-12-31,0
300671,富满电子,2019-12-31,0
300671,富满电子,2020-12-31,0
300671,富满微,2021-12-31,0
300671,富满微,2022-12-31,0
300671,富满微,2023-12-31,0
300671,富满微,2024-12-31,0
300672,国科微,2017-12-31,0
300672,国科微,2018-12-31,0
300672,国科微,2019-12-31,0
300672,国科微,2020-12-31,0
300672,国科微,2021-12-31,0
300672,国科微,2022-12-31,0
300672,国科微,2023-12-31,0
300672,国科微,2024-12-31,0
300673,佩蒂股份,2017-12-31,0
300673,佩蒂股份,2018-12-31,0
300673,佩蒂股份,2019-12-31,0
300673,佩蒂股份,2020-12-31,0
300673,佩蒂股份,2021-12-31,0
300673,佩蒂股份,2022-12-31,0
300673,佩蒂股份,2023-12-31,0
300673,佩蒂股份,2024-12-31,0
300674,宇信科技,2018-12-31,0
300674,宇信科技,2019-12-31,0
300674,宇信科技,2020-12-31,0
300674,宇信科技,2021-12-31,0
300674,宇信科技,2022-12-31,0
300674,宇信科技,2023-12-31,0
300674,宇信科技,2024-12-31,0
300674,宇信科技,2025-12-31,0
300675,建科院,2017-12-31,0
300675,建科院,2018-12-31,0
300675,建科院,2019-12-31,0
300675,建科院,2020-12-31,0
300675,建科院,2021-12-31,0
300675,建科院,2022-12-31,0
300675,建科院,2023-12-31,0
300675,建科院,2024-12-31,0
300675,建科院,2025-12-31,0
300676,华大基因,2017-12-31,0
300676,华大基因,2018-12-31,0
300676,华大基因,2019-12-31,0
300676,华大基因,2020-12-31,0
300676,华大基因,2021-12-31,0
300676,华大基因,2022-12-31,0
300676,华大基因,2023-12-31,0
300676,华大基因,2024-12-31,0
300677,英科医疗,2017-12-31,0
300677,英科医疗,2018-12-31,0
300677,英科医疗,2019-12-31,0
300677,英科医疗,2020-12-31,0
300677,英科医疗,2021-12-31,0
300677,英科医疗,2022-12-31,0
300677,英科医疗,2023-12-31,0
300677,英科医疗,2024-12-31,0
300678,中科信息,2017-12-31,0
300678,中科信息,2018-12-31,0
300678,中科信息,2019-12-31,0
300678,中科信息,2020-12-31,0
300678,中科信息,2021-12-31,0
300678,中科信息,2022-12-31,0
300678,中科信息,2023-12-31,0
300678,中科信息,2024-12-31,0
300678,中科信息,2025-12-31,0
300679,电连技术,2017-12-31,0
300679,电连技术,2018-12-31,0
300679,电连技术,2019-12-31,0
300679,电连技术,2020-12-31,0
300679,电连技术,2021-12-31,0
300679,电连技术,2022-12-31,0
300679,电连技术,2023-12-31,0
300679,电连技术,2024-12-31,0
300680,隆盛科技,2017-12-31,0
300680,隆盛科技,2018-12-31,0
300680,隆盛科技,2019-12-31,0
300680,隆盛科技,2020-12-31,0
300680,隆盛科技,2021-12-31,0
300680,隆盛科技,2022-12-31,0
300680,隆盛科技,2023-12-31,0
300680,隆盛科技,2024-12-31,0
300681,英搏尔,2017-12-31,0
300681,英搏尔,2018-12-31,0
300681,英搏尔,2019-12-31,0
300681,英搏尔,2020-12-31,0
300681,英搏尔,2021-12-31,0
300681,英搏尔,2022-12-31,0
300681,英搏尔,2023-12-31,0
300681,英搏尔,2024-12-31,0
300681,英搏尔,2025-12-31,0
300682,朗新科技,2017-12-31,0
300682,朗新科技,2018-12-31,0
300682,朗新科技,2019-12-31,0
300682,朗新科技,2020-12-31,0
300682,朗新科技,2021-12-31,0
300682,朗新科技,2022-12-31,0
300682,朗新科技,2023-12-31,0
300682,朗新集团,2024-12-31,0
300682,朗新集团,2025-12-31,0
300683,海特生物,2017-12-31,0
300683,海特生物,2018-12-31,0
300683,海特生物,2019-12-31,0
300683,海特生物,2020-12-31,0
300683,海特生物,2021-12-31,0
300683,海特生物,2022-12-31,0
300683,海特生物,2023-12-31,0
300683,海特生物,2024-12-31,0
300684,中石科技,2017-12-31,0
300684,中石科技,2018-12-31,0
300684,中石科技,2019-12-31,0
300684,中石科技,2020-12-31,0
300684,中石科技,2021-12-31,0
300684,中石科技,2022-12-31,0
300684,中石科技,2023-12-31,0
300684,中石科技,2024-12-31,0
300685,艾德生物,2017-12-31,0
300685,艾德生物,2018-12-31,0
300685,艾德生物,2019-12-31,0
300685,艾德生物,2020-12-31,0
300685,艾德生物,2021-12-31,0
300685,艾德生物,2022-12-31,0
300685,艾德生物,2023-12-31,0
300685,艾德生物,2024-12-31,0
300686,智动力,2017-12-31,0
300686,智动力,2018-12-31,0
300686,智动力,2019-12-31,0
300686,智动力,2020-12-31,0
300686,智动力,2021-12-31,0
300686,智动力,2022-12-31,0
300686,智动力,2023-12-31,0
300686,智动力,2024-12-31,0
300687,赛意信息,2017-12-31,0
300687,赛意信息,2018-12-31,0
300687,赛意信息,2019-12-31,0
300687,赛意信息,2020-12-31,0
300687,赛意信息,2021-12-31,0
300687,赛意信息,2022-12-31,0
300687,赛意信息,2023-12-31,0
300687,赛意信息,2024-12-31,0
300688,创业黑马,2017-12-31,0
300688,创业黑马,2018-12-31,0
300688,创业黑马,2019-12-31,0
300688,创业黑马,2020-12-31,0
300688,创业黑马,2021-12-31,0
300688,创业黑马,2022-12-31,0
300688,创业黑马,2023-12-31,0
300688,创业黑马,2024-12-31,0
300688,创业黑马,2025-12-31,0
300689,澄天伟业,2017-12-31,0
300689,澄天伟业,2018-12-31,0
300689,澄天伟业,2019-12-31,0
300689,澄天伟业,2020-12-31,0
300689,澄天伟业,2021-12-31,0
300689,澄天伟业,2022-12-31,0
300689,澄天伟业,2023-12-31,0
300689,澄天伟业,2024-12-31,0
300690,双一科技,2017-12-31,0
300690,双一科技,2018-12-31,0
300690,双一科技,2019-12-31,0
300690,双一科技,2020-12-31,0
300690,双一科技,2021-12-31,0
300690,双一科技,2022-12-31,0
300690,双一科技,2023-12-31,0
300690,双一科技,2024-12-31,0
300691,联合光电,2017-12-31,0
300691,联合光电,2018-12-31,0
300691,联合光电,2019-12-31,0
300691,联合光电,2020-12-31,0
300691,联合光电,2021-12-31,0
300691,联合光电,2022-12-31,0
300691,联合光电,2023-12-31,0
300691,联合光电,2024-12-31,0
300692,中环环保,2017-12-31,0
300692,中环环保,2018-12-31,0
300692,中环环保,2019-12-31,0
300692,中环环保,2020-12-31,0
300692,中环环保,2021-12-31,0
300692,中环环保,2022-12-31,0
300692,中环环保,2023-12-31,0
300692,中环环保,2024-12-31,0
300693,盛弘股份,2017-12-31,0
300693,盛弘股份,2018-12-31,0
300693,盛弘股份,2019-12-31,0
300693,盛弘股份,2020-12-31,0
300693,盛弘股份,2021-12-31,0
300693,盛弘股份,2022-12-31,0
300693,盛弘股份,2023-12-31,0
300693,盛弘股份,2024-12-31,0
300693,盛弘股份,2025-12-31,0
300694,蠡湖股份,2018-12-31,0
300694,蠡湖股份,2019-12-31,0
300694,蠡湖股份,2020-12-31,0
300694,蠡湖股份,2021-12-31,0
300694,蠡湖股份,2022-12-31,0
300694,蠡湖股份,2023-12-31,0
300694,蠡湖股份,2024-12-31,0
300695,兆丰股份,2017-12-31,0
300695,兆丰股份,2018-12-31,0
300695,兆丰股份,2019-12-31,0
300695,兆丰股份,2020-12-31,0
300695,兆丰股份,2021-12-31,0
300695,兆丰股份,2022-12-31,0
300695,兆丰股份,2023-12-31,0
300695,兆丰股份,2024-12-31,0
300695,兆丰股份,2025-12-31,0
300696,爱乐达,2017-12-31,0
300696,爱乐达,2018-12-31,0
300696,爱乐达,2019-12-31,0
300696,爱乐达,2020-12-31,0
300696,爱乐达,2021-12-31,0
300696,爱乐达,2022-12-31,0
300696,爱乐达,2023-12-31,0
300696,爱乐达,2024-12-31,0
300697,电工合金,2017-12-31,0
300697,电工合金,2018-12-31,0
300697,电工合金,2019-12-31,0
300697,电工合金,2020-12-31,0
300697,电工合金,2021-12-31,0
300697,电工合金,2022-12-31,0
300697,电工合金,2023-12-31,0
300697,电工合金,2024-12-31,0
300698,万马科技,2017-12-31,0
300698,万马科技,2018-12-31,0
300698,万马科技,2019-12-31,0
300698,万马科技,2020-12-31,0
300698,万马科技,2021-12-31,0
300698,万马科技,2022-12-31,0
300698,万马科技,2023-12-31,0
300698,万马科技,2024-12-31,0
300699,光威复材,2017-12-31,0
300699,光威复材,2018-12-31,0
300699,光威复材,2019-12-31,0
300699,光威复材,2020-12-31,0
300699,光威复材,2021-12-31,0
300699,光威复材,2022-12-31,0
300699,光威复材,2023-12-31,0
300699,光威复材,2024-12-31,0
300699,光威复材,2025-12-31,0
300700,岱勒新材,2017-12-31,0
300700,岱勒新材,2018-12-31,0
300700,岱勒新材,2019-12-31,0
300700,岱勒新材,2020-12-31,0
300700,岱勒新材,2021-12-31,0
300700,岱勒新材,2022-12-31,0
300700,岱勒新材,2023-12-31,0
300700,岱勒新材,2024-12-31,0
300701,森霸股份,2017-12-31,0
300701,森霸传感,2018-12-31,0
300701,森霸传感,2019-12-31,0
300701,森霸传感,2020-12-31,0
300701,森霸传感,2021-12-31,0
300701,森霸传感,2022-12-31,0
300701,森霸传感,2023-12-31,0
300701,森霸传感,2024-12-31,0
300702,天宇股份,2017-12-31,0
300702,天宇股份,2018-12-31,0
300702,天宇股份,2019-12-31,0
300702,天宇股份,2020-12-31,0
300702,天宇股份,2021-12-31,0
300702,天宇股份,2022-12-31,0
300702,天宇股份,2023-12-31,0
300702,天宇股份,2024-12-31,0
300703,创源文化,2017-12-31,0
300703,创源文化,2018-12-31,0
300703,创源文化,2019-12-31,0
300703,创源股份,2020-12-31,0
300703,创源股份,2021-12-31,0
300703,创源股份,2022-12-31,0
300703,创源股份,2023-12-31,0
300703,创源股份,2024-12-31,0
300705,九典制药,2017-12-31,0
300705,九典制药,2018-12-31,0
300705,九典制药,2019-12-31,0
300705,九典制药,2020-12-31,0
300705,九典制药,2021-12-31,0
300705,九典制药,2022-12-31,0
300705,九典制药,2023-12-31,0
300705,九典制药,2024-12-31,0
300706,阿石创,2017-12-31,0
300706,阿石创,2018-12-31,0
300706,阿石创,2019-12-31,0
300706,阿石创,2020-12-31,0
300706,阿石创,2021-12-31,0
300706,阿石创,2022-12-31,0
300706,阿石创,2023-12-31,0
300706,阿石创,2024-12-31,0
300707,威唐工业,2017-12-31,0
300707,威唐工业,2018-12-31,0
300707,威唐工业,2019-12-31,0
300707,威唐工业,2020-12-31,0
300707,威唐工业,2021-12-31,0
300707,威唐工业,2022-12-31,0
300707,威唐工业,2023-12-31,0
300707,威唐工业,2024-12-31,0
300708,聚灿光电,2017-12-31,0
300708,聚灿光电,2018-12-31,0
300708,聚灿光电,2019-12-31,0
300708,聚灿光电,2020-12-31,0
300708,聚灿光电,2021-12-31,0
300708,聚灿光电,2022-12-31,0
300708,聚灿光电,2023-12-31,0
300708,聚灿光电,2024-12-31,0
300708,聚灿光电,2025-12-31,0
300709,精研科技,2017-12-31,0
300709,精研科技,2018-12-31,0
300709,精研科技,2019-12-31,0
300709,精研科技,2020-12-31,0
300709,精研科技,2021-12-31,0
300709,精研科技,2022-12-31,0
300709,精研科技,2023-12-31,0
300709,精研科技,2024-12-31,0
300710,万隆光电,2017-12-31,0
300710,万隆光电,2018-12-31,0
300710,万隆光电,2019-12-31,0
300710,万隆光电,2020-12-31,0
300710,万隆光电,2021-12-31,0
300710,万隆光电,2022-12-31,0
300710,万隆光电,2023-12-31,0
300710,万隆光电,2024-12-31,0
300711,广哈通信,2017-12-31,0
300711,广哈通信,2018-12-31,0
300711,广哈通信,2019-12-31,0
300711,广哈通信,2020-12-31,0
300711,广哈通信,2021-12-31,0
300711,广哈通信,2022-12-31,0
300711,广哈通信,2023-12-31,0
300711,广哈通信,2024-12-31,0
300711,广哈通信,2025-12-31,0
300712,永福股份,2017-12-31,0
300712,永福股份,2018-12-31,0
300712,永福股份,2019-12-31,0
300712,永福股份,2020-12-31,0
300712,永福股份,2021-12-31,0
300712,永福股份,2022-12-31,0
300712,永福股份,2023-12-31,0
300712,永福股份,2024-12-31,0
300713,英可瑞,2017-12-31,0
300713,英可瑞,2018-12-31,0
300713,英可瑞,2019-12-31,0
300713,英可瑞,2020-12-31,0
300713,英可瑞,2021-12-31,0
300713,英可瑞,2022-12-31,0
300713,英可瑞,2023-12-31,0
300713,英可瑞,2024-12-31,0
300715,凯伦股份,2017-12-31,0
300715,凯伦股份,2018-12-31,0
300715,凯伦股份,2019-12-31,0
300715,凯伦股份,2020-12-31,0
300715,凯伦股份,2021-12-31,0
300715,凯伦股份,2022-12-31,0
300715,凯伦股份,2023-12-31,0
300715,凯伦股份,2024-12-31,0
300716,国立科技,2017-12-31,0
300716,国立科技,2018-12-31,0
300716,国立科技,2019-12-31,0
300716,国立科技,2020-12-31,0
300716,国立科技,2021-12-31,0
300716,国立科技,2022-12-31,0
300716,泉为科技,2023-12-31,0
300716,泉为科技,2024-12-31,0
300717,华信新材,2017-12-31,0
300717,华信新材,2018-12-31,0
300717,华信新材,2019-12-31,0
300717,华信新材,2020-12-31,0
300717,华信新材,2021-12-31,0
300717,华信新材,2022-12-31,0
300717,华信新材,2023-12-31,0
300717,华信新材,2024-12-31,0
300718,长盛轴承,2017-12-31,0
300718,长盛轴承,2018-12-31,0
300718,长盛轴承,2019-12-31,0
300718,长盛轴承,2020-12-31,0
300718,长盛轴承,2021-12-31,0
300718,长盛轴承,2022-12-31,0
300718,长盛轴承,2023-12-31,0
300718,长盛轴承,2024-12-31,0
300719,安达维尔,2017-12-31,0
300719,安达维尔,2018-12-31,0
